date,stock_symbol,symbol,closing_price
19/9/2017,MM,MM,141.84375
20/9/2017,MM,MM,141.594894
21/9/2017,MM,MM,141.077225
22/9/2017,MM,MM,141.246475
25/9/2017,MM,MM,137.941528
26/9/2017,MM,MM,137.742432
27/9/2017,MM,MM,139.03653
28/9/2017,MM,MM,139.564133
29/9/2017,MM,MM,140.559601
2/10/2017,MM,MM,141.176788
3/10/2017,MM,MM,142.371353
4/10/2017,MM,MM,141.445557
5/10/2017,MM,MM,143.319931
6/10/2017,MM,MM,143.090637
9/10/2017,MM,MM,144.117554
10/10/2017,MM,MM,145.214249
11/10/2017,MM,MM,146.41066
12/10/2017,MM,MM,146.300995
13/10/2017,MM,MM,146.8992
16/10/2017,MM,MM,145.782547
17/10/2017,MM,MM,145.493408
18/10/2017,MM,MM,145.75264
19/10/2017,MM,MM,144.546249
20/10/2017,MM,MM,144.945053
23/10/2017,MM,MM,145.124512
24/10/2017,MM,MM,145.3638
25/10/2017,MM,MM,145.80249
26/10/2017,MM,MM,146.151428
27/10/2017,MM,MM,148.075668
30/10/2017,MM,MM,148.504379
31/10/2017,MM,MM,148.324921
1/11/2017,MM,MM,148.44455
2/11/2017,MM,MM,147.806473
3/11/2017,MM,MM,148.843353
6/11/2017,MM,MM,149.640961
7/11/2017,MM,MM,149.521317
8/11/2017,MM,MM,149.521317
9/11/2017,MM,MM,148.843353
10/11/2017,MM,MM,149.092606
13/11/2017,MM,MM,149.242172
14/11/2017,MM,MM,149.501373
15/11/2017,MM,MM,147.88623
16/11/2017,MM,MM,149.880249
17/11/2017,MM,MM,148.574173
20/11/2017,MM,MM,149.112549
21/11/2017,MM,MM,152.053726
22/11/2017,MM,MM,150.797485
24/11/2017,MM,MM,152.283035
27/11/2017,MM,MM,152.51236
28/11/2017,MM,MM,153.728699
29/11/2017,MM,MM,147.906174
30/11/2017,MM,MM,150.019836
1/12/2017,MM,MM,149.242172
4/12/2017,MM,MM,143.000885
5/12/2017,MM,MM,144.695816
6/12/2017,MM,MM,146.978943
7/12/2017,MM,MM,149.002884
8/12/2017,MM,MM,149.441559
11/12/2017,MM,MM,150.428619
12/12/2017,MM,MM,152.043762
13/12/2017,MM,MM,151.236176
14/12/2017,MM,MM,151.475464
15/12/2017,MM,MM,152.941055
18/12/2017,MM,MM,152.661896
19/12/2017,MM,MM,151.226196
20/12/2017,MM,MM,150.996902
21/12/2017,MM,MM,150.079651
22/12/2017,MM,MM,150.398697
26/12/2017,MM,MM,150.827393
27/12/2017,MM,MM,150.947037
28/12/2017,MM,MM,151.315948
29/12/2017,MM,MM,150.907166
2/1/2018,MM,MM,151.455536
3/1/2018,MM,MM,153.359818
4/1/2018,MM,MM,155.343842
5/1/2018,MM,MM,158.564178
8/1/2018,MM,MM,159.043518
9/1/2018,MM,MM,159.273178
10/1/2018,MM,MM,159.632675
11/1/2018,MM,MM,160.691162
12/1/2018,MM,MM,162.099167
16/1/2018,MM,MM,162.059204
17/1/2018,MM,MM,164.086334
18/1/2018,MM,MM,165.244675
19/1/2018,MM,MM,166.592758
22/1/2018,MM,MM,168.040695
23/1/2018,MM,MM,166.952255
24/1/2018,MM,MM,166.772491
25/1/2018,MM,MM,168.35025
26/1/2018,MM,MM,170.097763
29/1/2018,MM,MM,168.310318
30/1/2018,MM,MM,166.952255
31/1/2018,MM,MM,168.759674
1/2/2018,MM,MM,172.684082
2/2/2018,MM,MM,170.30748
5/2/2018,MM,MM,164.355942
6/2/2018,MM,MM,169.039276
7/2/2018,MM,MM,168.490051
8/2/2018,MM,MM,160.391586
9/2/2018,MM,MM,164.965073
12/2/2018,MM,MM,167.950821
13/2/2018,MM,MM,169.878082
14/2/2018,MM,MM,172.274673
15/2/2018,MM,MM,174.441589
16/2/2018,MM,MM,175.400208
20/2/2018,MM,MM,175.100647
21/2/2018,MM,MM,172.074966
22/2/2018,MM,MM,172.704056
23/2/2018,MM,MM,175.510056
26/2/2018,MM,MM,177.61705
27/2/2018,MM,MM,175.67981
28/2/2018,MM,MM,175.510056
1/3/2018,MM,MM,173.243301
2/3/2018,MM,MM,174.771118
5/3/2018,MM,MM,178.276123
6/3/2018,MM,MM,177.277542
7/3/2018,MM,MM,178.955154
8/3/2018,MM,MM,178.995102
9/3/2018,MM,MM,182.979431
12/3/2018,MM,MM,182.280411
13/3/2018,MM,MM,180.752594
14/3/2018,MM,MM,179.863861
15/3/2018,MM,MM,180.692673
16/3/2018,MM,MM,182.290405
19/3/2018,MM,MM,180.323212
20/3/2018,MM,MM,182.250458
21/3/2018,MM,MM,180.492966
22/3/2018,MM,MM,175.270401
23/3/2018,MM,MM,171.585648
26/3/2018,MM,MM,176.91806
27/3/2018,MM,MM,172.274673
28/3/2018,MM,MM,170.107758
29/3/2018,MM,MM,174.910919
2/4/2018,MM,MM,171.355988
3/4/2018,MM,MM,172.224747
4/4/2018,MM,MM,173.443008
5/4/2018,MM,MM,175.550003
6/4/2018,MM,MM,169.699997
9/4/2018,MM,MM,170.339996
10/4/2018,MM,MM,174.720001
11/4/2018,MM,MM,172.360001
19/9/2014,PPP,PPP,26.790411
22/9/2014,PPP,PPP,26.596525
23/9/2014,PPP,PPP,26.48196
24/9/2014,PPP,PPP,26.711092
25/9/2014,PPP,PPP,26.420275
26/9/2014,PPP,PPP,26.191147
29/9/2014,PPP,PPP,26.235212
30/9/2014,PPP,PPP,26.058954
1/10/2014,PPP,PPP,25.688829
2/10/2014,PPP,PPP,25.60951
3/10/2014,PPP,PPP,25.750511
6/10/2014,PPP,PPP,25.706455
7/10/2014,PPP,PPP,25.371572
8/10/2014,PPP,PPP,25.891518
9/10/2014,PPP,PPP,25.547823
10/10/2014,PPP,PPP,25.6712
13/10/2014,PPP,PPP,25.089565
14/10/2014,PPP,PPP,25.080757
15/10/2014,PPP,PPP,24.842817
16/10/2014,PPP,PPP,24.410999
17/10/2014,PPP,PPP,24.525558
20/10/2014,PPP,PPP,24.613688
21/10/2014,PPP,PPP,24.922129
22/10/2014,PPP,PPP,24.939753
23/10/2014,PPP,PPP,25.20413
24/10/2014,PPP,PPP,25.653576
27/10/2014,PPP,PPP,25.583078
28/10/2014,PPP,PPP,25.63595
29/10/2014,PPP,PPP,25.988457
30/10/2014,PPP,PPP,26.2969
31/10/2014,PPP,PPP,26.393837
3/11/2014,PPP,PPP,26.605339
4/11/2014,PPP,PPP,26.684656
5/11/2014,PPP,PPP,26.702436
6/11/2014,PPP,PPP,26.702436
7/11/2014,PPP,PPP,26.595766
10/11/2014,PPP,PPP,26.844656
11/11/2014,PPP,PPP,26.951323
12/11/2014,PPP,PPP,27.040213
13/11/2014,PPP,PPP,27.040213
14/11/2014,PPP,PPP,26.969101
17/11/2014,PPP,PPP,26.951323
18/11/2014,PPP,PPP,27.191326
19/11/2014,PPP,PPP,27.057991
20/11/2014,PPP,PPP,27.057991
21/11/2014,PPP,PPP,27.066877
24/11/2014,PPP,PPP,26.862438
25/11/2014,PPP,PPP,27.084658
26/11/2014,PPP,PPP,27.644663
28/11/2014,PPP,PPP,27.689106
1/12/2014,PPP,PPP,27.786888
2/12/2014,PPP,PPP,28.062443
3/12/2014,PPP,PPP,28.222443
4/12/2014,PPP,PPP,28.151333
5/12/2014,PPP,PPP,28.435776
8/12/2014,PPP,PPP,28.418003
9/12/2014,PPP,PPP,28.400225
10/12/2014,PPP,PPP,28.320223
11/12/2014,PPP,PPP,28.133553
12/12/2014,PPP,PPP,27.511326
15/12/2014,PPP,PPP,27.431328
16/12/2014,PPP,PPP,27.262434
17/12/2014,PPP,PPP,27.662443
18/12/2014,PPP,PPP,28.418003
19/12/2014,PPP,PPP,28.391335
22/12/2014,PPP,PPP,28.524672
23/12/2014,PPP,PPP,27.955776
24/12/2014,PPP,PPP,27.92911
26/12/2014,PPP,PPP,28.133553
29/12/2014,PPP,PPP,27.902439
30/12/2014,PPP,PPP,27.893555
31/12/2014,PPP,PPP,27.689106
2/1/2015,PPP,PPP,27.849112
5/1/2015,PPP,PPP,27.697996
6/1/2015,PPP,PPP,27.92911
7/1/2015,PPP,PPP,28.311335
8/1/2015,PPP,PPP,28.889114
9/1/2015,PPP,PPP,29.022453
12/1/2015,PPP,PPP,29.12912
13/1/2015,PPP,PPP,28.835781
14/1/2015,PPP,PPP,28.871338
15/1/2015,PPP,PPP,28.800228
16/1/2015,PPP,PPP,29.155787
20/1/2015,PPP,PPP,29.422451
21/1/2015,PPP,PPP,29.013563
22/1/2015,PPP,PPP,29.164673
23/1/2015,PPP,PPP,28.844671
26/1/2015,PPP,PPP,29.155787
27/1/2015,PPP,PPP,28.978003
28/1/2015,PPP,PPP,28.400225
29/1/2015,PPP,PPP,28.293558
30/1/2015,PPP,PPP,27.778
2/2/2015,PPP,PPP,28.133553
3/2/2015,PPP,PPP,28.462448
4/2/2015,PPP,PPP,28.758369
5/2/2015,PPP,PPP,29.58337
6/2/2015,PPP,PPP,29.744778
9/2/2015,PPP,PPP,29.655109
10/2/2015,PPP,PPP,30.623585
11/2/2015,PPP,PPP,30.713257
12/2/2015,PPP,PPP,31.269234
13/2/2015,PPP,PPP,31.062988
17/2/2015,PPP,PPP,31.009184
18/2/2015,PPP,PPP,30.919502
19/2/2015,PPP,PPP,30.856735
20/2/2015,PPP,PPP,30.991249
23/2/2015,PPP,PPP,30.838799
24/2/2015,PPP,PPP,30.793968
25/2/2015,PPP,PPP,31.080919
26/2/2015,PPP,PPP,31.018147
27/2/2015,PPP,PPP,30.776026
2/3/2015,PPP,PPP,31.179567
3/3/2015,PPP,PPP,30.991249
4/3/2015,PPP,PPP,31.062988
5/3/2015,PPP,PPP,30.910543
6/3/2015,PPP,PPP,30.462173
9/3/2015,PPP,PPP,30.515972
10/3/2015,PPP,PPP,30.291788
11/3/2015,PPP,PPP,30.157278
12/3/2015,PPP,PPP,30.489075
13/3/2015,PPP,PPP,30.489075
16/3/2015,PPP,PPP,30.883633
17/3/2015,PPP,PPP,30.64152
18/3/2015,PPP,PPP,30.82984
19/3/2015,PPP,PPP,30.623585
20/3/2015,PPP,PPP,30.713257
23/3/2015,PPP,PPP,31.430651
24/3/2015,PPP,PPP,30.955381
25/3/2015,PPP,PPP,30.758087
26/3/2015,PPP,PPP,30.632547
27/3/2015,PPP,PPP,30.964346
30/3/2015,PPP,PPP,31.385813
31/3/2015,PPP,PPP,31.197493
1/4/2015,PPP,PPP,30.784996
2/4/2015,PPP,PPP,30.82984
6/4/2015,PPP,PPP,30.919502
7/4/2015,PPP,PPP,30.973314
8/4/2015,PPP,PPP,31.062988
9/4/2015,PPP,PPP,31.412714
10/4/2015,PPP,PPP,31.780378
13/4/2015,PPP,PPP,31.466516
14/4/2015,PPP,PPP,31.412714
15/4/2015,PPP,PPP,31.574123
16/4/2015,PPP,PPP,31.556185
17/4/2015,PPP,PPP,31.421679
20/4/2015,PPP,PPP,31.394772
21/4/2015,PPP,PPP,31.287172
22/4/2015,PPP,PPP,31.323038
23/4/2015,PPP,PPP,31.70863
24/4/2015,PPP,PPP,31.627924
27/4/2015,PPP,PPP,31.018147
28/4/2015,PPP,PPP,30.919502
29/4/2015,PPP,PPP,30.749125
30/4/2015,PPP,PPP,30.426302
1/5/2015,PPP,PPP,30.560812
4/5/2015,PPP,PPP,30.776026
5/5/2015,PPP,PPP,30.596682
6/5/2015,PPP,PPP,30.253101
7/5/2015,PPP,PPP,30.361601
8/5/2015,PPP,PPP,30.759434
11/5/2015,PPP,PPP,30.705177
12/5/2015,PPP,PPP,30.542429
13/5/2015,PPP,PPP,30.316389
14/5/2015,PPP,PPP,30.687092
15/5/2015,PPP,PPP,30.732307
18/5/2015,PPP,PPP,30.723265
19/5/2015,PPP,PPP,30.931219
20/5/2015,PPP,PPP,31.012587
21/5/2015,PPP,PPP,31.066845
22/5/2015,PPP,PPP,30.994514
26/5/2015,PPP,PPP,30.840805
27/5/2015,PPP,PPP,31.012587
28/5/2015,PPP,PPP,31.13917
29/5/2015,PPP,PPP,31.41946
1/6/2015,PPP,PPP,31.247677
2/6/2015,PPP,PPP,31.184385
3/6/2015,PPP,PPP,31.112051
4/6/2015,PPP,PPP,30.958347
5/6/2015,PPP,PPP,30.82272
8/6/2015,PPP,PPP,30.723265
9/6/2015,PPP,PPP,30.750385
10/6/2015,PPP,PPP,31.021641
11/6/2015,PPP,PPP,31.157263
12/6/2015,PPP,PPP,30.931219
15/6/2015,PPP,PPP,30.777512
16/6/2015,PPP,PPP,30.777512
17/6/2015,PPP,PPP,30.723265
18/6/2015,PPP,PPP,31.075882
19/6/2015,PPP,PPP,30.904095
22/6/2015,PPP,PPP,31.021641
23/6/2015,PPP,PPP,31.193426
24/6/2015,PPP,PPP,30.949303
25/6/2015,PPP,PPP,30.759434
26/6/2015,PPP,PPP,30.669012
29/6/2015,PPP,PPP,30.370646
30/6/2015,PPP,PPP,30.316389
1/7/2015,PPP,PPP,30.46106
2/7/2015,PPP,PPP,30.171726
6/7/2015,PPP,PPP,30.063231
7/7/2015,PPP,PPP,30.497225
8/7/2015,PPP,PPP,30.244057
9/7/2015,PPP,PPP,30.614771
10/7/2015,PPP,PPP,31.066845
13/7/2015,PPP,PPP,31.482754
14/7/2015,PPP,PPP,31.71784
15/7/2015,PPP,PPP,31.627422
16/7/2015,PPP,PPP,31.735914
17/7/2015,PPP,PPP,31.708792
20/7/2015,PPP,PPP,31.862505
21/7/2015,PPP,PPP,31.772087
22/7/2015,PPP,PPP,31.537008
23/7/2015,PPP,PPP,31.446589
24/7/2015,PPP,PPP,30.976425
27/7/2015,PPP,PPP,31.048763
28/7/2015,PPP,PPP,31.961956
29/7/2015,PPP,PPP,32.332664
30/7/2015,PPP,PPP,32.305542
31/7/2015,PPP,PPP,32.603909
3/8/2015,PPP,PPP,32.685284
4/8/2015,PPP,PPP,32.649124
5/8/2015,PPP,PPP,32.640007
6/8/2015,PPP,PPP,32.047714
7/8/2015,PPP,PPP,32.065929
10/8/2015,PPP,PPP,32.220837
11/8/2015,PPP,PPP,32.002144
12/8/2015,PPP,PPP,32.229958
13/8/2015,PPP,PPP,32.220837
14/8/2015,PPP,PPP,32.184399
17/8/2015,PPP,PPP,32.348419
18/8/2015,PPP,PPP,32.366642
19/8/2015,PPP,PPP,32.138828
20/8/2015,PPP,PPP,31.48275
21/8/2015,PPP,PPP,30.56242
24/8/2015,PPP,PPP,29.277592
25/8/2015,PPP,PPP,28.557728
26/8/2015,PPP,PPP,29.550961
27/8/2015,PPP,PPP,30.30727
28/8/2015,PPP,PPP,29.760542
31/8/2015,PPP,PPP,29.359608
1/9/2015,PPP,PPP,28.575951
2/9/2015,PPP,PPP,29.1318
3/9/2015,PPP,PPP,29.058897
4/9/2015,PPP,PPP,28.585066
8/9/2015,PPP,PPP,29.64208
9/9/2015,PPP,PPP,29.122686
10/9/2015,PPP,PPP,29.724091
11/9/2015,PPP,PPP,30.043022
14/9/2015,PPP,PPP,29.806105
15/9/2015,PPP,PPP,30.225262
16/9/2015,PPP,PPP,30.234375
17/9/2015,PPP,PPP,30.507744
18/9/2015,PPP,PPP,29.93367
21/9/2015,PPP,PPP,29.541845
22/9/2015,PPP,PPP,29.396049
23/9/2015,PPP,PPP,29.724091
24/9/2015,PPP,PPP,29.796989
25/9/2015,PPP,PPP,29.058897
28/9/2015,PPP,PPP,28.083891
29/9/2015,PPP,PPP,28.266136
30/9/2015,PPP,PPP,28.62151
1/10/2015,PPP,PPP,29.013342
2/10/2015,PPP,PPP,30.143259
5/10/2015,PPP,PPP,30.507744
6/10/2015,PPP,PPP,29.879002
7/10/2015,PPP,PPP,30.33461
8/10/2015,PPP,PPP,30.152369
9/10/2015,PPP,PPP,30.289053
12/10/2015,PPP,PPP,30.270823
13/10/2015,PPP,PPP,30.052132
14/10/2015,PPP,PPP,30.106802
15/10/2015,PPP,PPP,31.054478
16/10/2015,PPP,PPP,31.355183
19/10/2015,PPP,PPP,31.437193
20/10/2015,PPP,PPP,30.981581
21/10/2015,PPP,PPP,30.489521
22/10/2015,PPP,PPP,30.371063
23/10/2015,PPP,PPP,31.027142
26/10/2015,PPP,PPP,31.127373
27/10/2015,PPP,PPP,31.883688
28/10/2015,PPP,PPP,32.302849
29/10/2015,PPP,PPP,31.683228
30/10/2015,PPP,PPP,30.817558
2/11/2015,PPP,PPP,31.947483
3/11/2015,PPP,PPP,31.865459
4/11/2015,PPP,PPP,31.360247
5/11/2015,PPP,PPP,31.369434
6/11/2015,PPP,PPP,31.167347
9/11/2015,PPP,PPP,30.910147
10/11/2015,PPP,PPP,31.038746
11/11/2015,PPP,PPP,30.992821
12/11/2015,PPP,PPP,30.671316
13/11/2015,PPP,PPP,30.561085
16/11/2015,PPP,PPP,30.460037
17/11/2015,PPP,PPP,30.193653
18/11/2015,PPP,PPP,30.597828
19/11/2015,PPP,PPP,29.660881
20/11/2015,PPP,PPP,29.559837
23/11/2015,PPP,PPP,28.779047
24/11/2015,PPP,PPP,29.366936
25/11/2015,PPP,PPP,30.193653
27/11/2015,PPP,PPP,30.120169
30/11/2015,PPP,PPP,30.101799
1/12/2015,PPP,PPP,30.882593
2/12/2015,PPP,PPP,30.221209
3/12/2015,PPP,PPP,29.752737
4/12/2015,PPP,PPP,30.129354
7/12/2015,PPP,PPP,30.000753
8/12/2015,PPP,PPP,29.881338
9/12/2015,PPP,PPP,29.660881
10/12/2015,PPP,PPP,29.72518
11/12/2015,PPP,PPP,29.449608
14/12/2015,PPP,PPP,29.559837
15/12/2015,PPP,PPP,29.63332
16/12/2015,PPP,PPP,29.927271
17/12/2015,PPP,PPP,29.697628
18/12/2015,PPP,PPP,29.385303
21/12/2015,PPP,PPP,29.817038
22/12/2015,PPP,PPP,29.872154
23/12/2015,PPP,PPP,29.908897
24/12/2015,PPP,PPP,29.964008
28/12/2015,PPP,PPP,29.780293
29/12/2015,PPP,PPP,30.156912
30/12/2015,PPP,PPP,30.083426
31/12/2015,PPP,PPP,29.651691
4/1/2016,PPP,PPP,29.348564
5/1/2016,PPP,PPP,29.559837
6/1/2016,PPP,PPP,29.036251
7/1/2016,PPP,PPP,28.843346
8/1/2016,PPP,PPP,28.475916
11/1/2016,PPP,PPP,28.540215
12/1/2016,PPP,PPP,28.475916
13/1/2016,PPP,PPP,27.897211
14/1/2016,PPP,PPP,28.576958
15/1/2016,PPP,PPP,28.301384
19/1/2016,PPP,PPP,28.191153
20/1/2016,PPP,PPP,28.163595
21/1/2016,PPP,PPP,28.090113
22/1/2016,PPP,PPP,28.209526
25/1/2016,PPP,PPP,28.016624
26/1/2016,PPP,PPP,28.172783
27/1/2016,PPP,PPP,28.034998
28/1/2016,PPP,PPP,27.741051
29/1/2016,PPP,PPP,28.007442
1/2/2016,PPP,PPP,27.713495
2/2/2016,PPP,PPP,27.685936
3/2/2016,PPP,PPP,27.52821
4/2/2016,PPP,PPP,26.906574
5/2/2016,PPP,PPP,26.93441
8/2/2016,PPP,PPP,26.498339
9/2/2016,PPP,PPP,26.999357
10/2/2016,PPP,PPP,27.361202
11/2/2016,PPP,PPP,27.027187
12/2/2016,PPP,PPP,27.240587
16/2/2016,PPP,PPP,27.658102
17/2/2016,PPP,PPP,27.491095
18/2/2016,PPP,PPP,27.416872
19/2/2016,PPP,PPP,27.361202
22/2/2016,PPP,PPP,27.880775
23/2/2016,PPP,PPP,27.797274
24/2/2016,PPP,PPP,27.852943
25/2/2016,PPP,PPP,28.381796
26/2/2016,PPP,PPP,28.047785
29/2/2016,PPP,PPP,27.52821
1/3/2016,PPP,PPP,27.871502
2/3/2016,PPP,PPP,27.815832
3/3/2016,PPP,PPP,27.732327
4/3/2016,PPP,PPP,27.565321
7/3/2016,PPP,PPP,27.639547
8/3/2016,PPP,PPP,27.240587
9/3/2016,PPP,PPP,27.593157
10/3/2016,PPP,PPP,27.453983
11/3/2016,PPP,PPP,28.298294
14/3/2016,PPP,PPP,27.927172
15/3/2016,PPP,PPP,27.407595
16/3/2016,PPP,PPP,26.943689
17/3/2016,PPP,PPP,27.222031
18/3/2016,PPP,PPP,27.324091
21/3/2016,PPP,PPP,27.899332
22/3/2016,PPP,PPP,28.186958
23/3/2016,PPP,PPP,28.01067
24/3/2016,PPP,PPP,27.908613
28/3/2016,PPP,PPP,27.63027
29/3/2016,PPP,PPP,27.880775
30/3/2016,PPP,PPP,27.899332
31/3/2016,PPP,PPP,27.500378
1/4/2016,PPP,PPP,27.871502
4/4/2016,PPP,PPP,28.502413
5/4/2016,PPP,PPP,29.096214
6/4/2016,PPP,PPP,30.552879
7/4/2016,PPP,PPP,30.395149
8/4/2016,PPP,PPP,30.153917
11/4/2016,PPP,PPP,29.587952
12/4/2016,PPP,PPP,29.652901
13/4/2016,PPP,PPP,30.191032
14/4/2016,PPP,PPP,30.293093
15/4/2016,PPP,PPP,30.153917
18/4/2016,PPP,PPP,30.255981
19/4/2016,PPP,PPP,30.515768
20/4/2016,PPP,PPP,30.831228
21/4/2016,PPP,PPP,30.840502
22/4/2016,PPP,PPP,30.868334
25/4/2016,PPP,PPP,30.81267
26/4/2016,PPP,PPP,30.664215
27/4/2016,PPP,PPP,30.617826
28/4/2016,PPP,PPP,30.534321
29/4/2016,PPP,PPP,30.348763
2/5/2016,PPP,PPP,30.432262
3/5/2016,PPP,PPP,31.267296
4/5/2016,PPP,PPP,30.988947
5/5/2016,PPP,PPP,31.146681
6/5/2016,PPP,PPP,31.15596
9/5/2016,PPP,PPP,31.378632
10/5/2016,PPP,PPP,31.360077
11/5/2016,PPP,PPP,31.041792
12/5/2016,PPP,PPP,31.069878
13/5/2016,PPP,PPP,31.069878
16/5/2016,PPP,PPP,31.247747
17/5/2016,PPP,PPP,30.920094
18/5/2016,PPP,PPP,31.051151
19/5/2016,PPP,PPP,31.247747
20/5/2016,PPP,PPP,31.584749
23/5/2016,PPP,PPP,31.519213
24/5/2016,PPP,PPP,31.921753
25/5/2016,PPP,PPP,32.155777
26/5/2016,PPP,PPP,32.230667
27/5/2016,PPP,PPP,32.399174
31/5/2016,PPP,PPP,32.483421
1/6/2016,PPP,PPP,32.530228
2/6/2016,PPP,PPP,32.642563
3/6/2016,PPP,PPP,32.47406
6/6/2016,PPP,PPP,32.698734
7/6/2016,PPP,PPP,32.614475
8/6/2016,PPP,PPP,32.998291
9/6/2016,PPP,PPP,33.054459
10/6/2016,PPP,PPP,33.035736
13/6/2016,PPP,PPP,32.520874
14/6/2016,PPP,PPP,32.754898
15/6/2016,PPP,PPP,32.567673
16/6/2016,PPP,PPP,32.530228
17/6/2016,PPP,PPP,32.034084
20/6/2016,PPP,PPP,32.2962
21/6/2016,PPP,PPP,32.530228
22/6/2016,PPP,PPP,32.268116
23/6/2016,PPP,PPP,32.380447
24/6/2016,PPP,PPP,31.800056
27/6/2016,PPP,PPP,31.640913
28/6/2016,PPP,PPP,32.240028
29/6/2016,PPP,PPP,32.773617
30/6/2016,PPP,PPP,32.960846
1/7/2016,PPP,PPP,33.297848
5/7/2016,PPP,PPP,33.522518
6/7/2016,PPP,PPP,33.569321
7/7/2016,PPP,PPP,33.485073
8/7/2016,PPP,PPP,33.81271
11/7/2016,PPP,PPP,33.840801
12/7/2016,PPP,PPP,33.925053
13/7/2016,PPP,PPP,33.990582
14/7/2016,PPP,PPP,34.561615
15/7/2016,PPP,PPP,34.421196
18/7/2016,PPP,PPP,34.299492
19/7/2016,PPP,PPP,34.299492
20/7/2016,PPP,PPP,34.336941
21/7/2016,PPP,PPP,34.365025
22/7/2016,PPP,PPP,34.393112
25/7/2016,PPP,PPP,34.430557
26/7/2016,PPP,PPP,34.477364
27/7/2016,PPP,PPP,34.496082
28/7/2016,PPP,PPP,34.327579
29/7/2016,PPP,PPP,34.533527
1/8/2016,PPP,PPP,34.926697
2/8/2016,PPP,PPP,34.065475
3/8/2016,PPP,PPP,33.310349
4/8/2016,PPP,PPP,33.1782
5/8/2016,PPP,PPP,33.451931
8/8/2016,PPP,PPP,32.970539
9/8/2016,PPP,PPP,33.112129
10/8/2016,PPP,PPP,33.159321
11/8/2016,PPP,PPP,33.1782
12/8/2016,PPP,PPP,33.017735
15/8/2016,PPP,PPP,33.140442
16/8/2016,PPP,PPP,32.83839
17/8/2016,PPP,PPP,33.168762
18/8/2016,PPP,PPP,33.215954
19/8/2016,PPP,PPP,33.017735
22/8/2016,PPP,PPP,32.885593
23/8/2016,PPP,PPP,33.121563
24/8/2016,PPP,PPP,32.866711
25/8/2016,PPP,PPP,32.819515
26/8/2016,PPP,PPP,32.866711
29/8/2016,PPP,PPP,33.140442
30/8/2016,PPP,PPP,32.923347
31/8/2016,PPP,PPP,32.847836
1/9/2016,PPP,PPP,32.73457
2/9/2016,PPP,PPP,32.819515
6/9/2016,PPP,PPP,32.819515
7/9/2016,PPP,PPP,32.885593
8/9/2016,PPP,PPP,32.772324
9/9/2016,PPP,PPP,32.187099
12/9/2016,PPP,PPP,32.706253
13/9/2016,PPP,PPP,32.13047
14/9/2016,PPP,PPP,32.036072
15/9/2016,PPP,PPP,32.224857
16/9/2016,PPP,PPP,32.036072
19/9/2016,PPP,PPP,31.762346
20/9/2016,PPP,PPP,31.91337
21/9/2016,PPP,PPP,32.357002
22/9/2016,PPP,PPP,32.234299
23/9/2016,PPP,PPP,32.338127
26/9/2016,PPP,PPP,31.752905
27/9/2016,PPP,PPP,31.932249
28/9/2016,PPP,PPP,32.083275
29/9/2016,PPP,PPP,31.450853
30/9/2016,PPP,PPP,31.969995
3/10/2016,PPP,PPP,31.790661
4/10/2016,PPP,PPP,31.828423
5/10/2016,PPP,PPP,31.998325
6/10/2016,PPP,PPP,31.762346
7/10/2016,PPP,PPP,31.677395
10/10/2016,PPP,PPP,31.724588
11/10/2016,PPP,PPP,31.271517
12/10/2016,PPP,PPP,31.214878
13/10/2016,PPP,PPP,30.922266
14/10/2016,PPP,PPP,30.827877
17/10/2016,PPP,PPP,30.676857
18/10/2016,PPP,PPP,30.856195
19/10/2016,PPP,PPP,30.771246
20/10/2016,PPP,PPP,30.714613
21/10/2016,PPP,PPP,30.374807
24/10/2016,PPP,PPP,30.327612
25/10/2016,PPP,PPP,30.469196
26/10/2016,PPP,PPP,30.582468
27/10/2016,PPP,PPP,30.657978
28/10/2016,PPP,PPP,30.138828
31/10/2016,PPP,PPP,29.931173
1/11/2016,PPP,PPP,29.327074
2/11/2016,PPP,PPP,28.911755
3/11/2016,PPP,PPP,28.213268
4/11/2016,PPP,PPP,28.317097
7/11/2016,PPP,PPP,28.675779
8/11/2016,PPP,PPP,28.599516
9/11/2016,PPP,PPP,30.620546
10/11/2016,PPP,PPP,31.926594
11/11/2016,PPP,PPP,31.068611
14/11/2016,PPP,PPP,30.868412
15/11/2016,PPP,PPP,30.725414
16/11/2016,PPP,PPP,30.468019
17/11/2016,PPP,PPP,30.248755
18/11/2016,PPP,PPP,30.010426
21/11/2016,PPP,PPP,30.096222
22/11/2016,PPP,PPP,29.86743
23/11/2016,PPP,PPP,29.953228
25/11/2016,PPP,PPP,30.210625
28/11/2016,PPP,PPP,30.067627
29/11/2016,PPP,PPP,30.429886
30/11/2016,PPP,PPP,30.639614
1/12/2016,PPP,PPP,29.99136
2/12/2016,PPP,PPP,30.153423
5/12/2016,PPP,PPP,30.11529
6/12/2016,PPP,PPP,30.086691
7/12/2016,PPP,PPP,29.733963
8/12/2016,PPP,PPP,29.495634
9/12/2016,PPP,PPP,30.220158
12/12/2016,PPP,PPP,30.88748
13/12/2016,PPP,PPP,31.297407
14/12/2016,PPP,PPP,31.287872
15/12/2016,PPP,PPP,31.22114
16/12/2016,PPP,PPP,31.306934
19/12/2016,PPP,PPP,31.297407
20/12/2016,PPP,PPP,31.316465
21/12/2016,PPP,PPP,30.88748
22/12/2016,PPP,PPP,30.830278
23/12/2016,PPP,PPP,30.963743
